Provider	Provider Country	SKU	Developer	Title	Version	Product Type Identifier	Units	Developer Proceeds	Begin Date	End Date	Customer Currency	Country Code	Currency of Proceeds	Apple Identifier	Customer Price	Promo Code	Parent Identifier	Subscription	Period	Category
APPLE	US	MAG0001	PBL MEDIA PTY LTD.	Magshop	2.4.1	1F	1	0	04/22/2014	04/22/2014	CHF	CH	CHF	378036778	0	 	 	 	 	Lifestyle
APPLE	US	com.magshop.ns.hmg.months.12.2	 	Real Living Australia Subscription_600_365	 	IAY	1	0	04/22/2014	04/22/2014	AUD	AU	AUD	823393687	0	 	MAG0410.1	New	1 Year	Lifestyle
APPLE	US	au.com.bauermedia.wwmag.2014.04.issue	 	WW Mag 2014.04 - Apr issue	 	IA1	1	2.19	04/22/2014	04/22/2014	EUR	DE	EUR	648323706	3.59	 	SKU_Bauer_WeightWatchers	 	 	Health & Fitness
APPLE	US	com.magshop.ns.fit.months.1.1	 	Women's Fitness Magazine Australia Subscription_200_30	 	IAY	3	2.54	04/22/2014	04/22/2014	AUD	AU	AUD	642290332	3.99	 	MAG2068	Renewal	1 Month	Health & Fitness
APPLE	US	ACPGT001	PBL MEDIA PTY LTD.	Gourmet Traveller	1.10.0	1T	4	0	04/22/2014	04/22/2014	SGD	SG	SGD	374405599	0	 	 	 	 	Food & Drink
APPLE	US	ACPGT001	PBL MEDIA PTY LTD.	Gourmet Traveller	1.10.0	7T	1	0	04/22/2014	04/22/2014	EUR	PT	EUR	374405599	0	 	 	 	 	Food & Drink
APPLE	US	ACPGT001	PBL MEDIA PTY LTD.	Gourmet Traveller	1.10.0	1T	1	0	04/22/2014	04/22/2014	EUR	IE	EUR	374405599	0	 	 	 	 	Food & Drink
APPLE	US	ACPGT001	PBL MEDIA PTY LTD.	Gourmet Traveller	1.10.0	7T	2	0	04/22/2014	04/22/2014	USD	KR	USD	374405599	0	 	 	 	 	Food & Drink
APPLE	US	MAG1273	PBL MEDIA PTY LTD.	recipes+ Magazine	1.3.5	1F	1	0	04/22/2014	04/22/2014	JPY	JP	JPY	574676839	0	 	 	 	 	Food & Drink
APPLE	US	MAG1273	PBL MEDIA PTY LTD.	recipes+ Magazine	1.3.5	1F	25	0	04/22/2014	04/22/2014	NZD	NZ	NZD	574676839	0	 	 	 	 	Food & Drink
APPLE	US	SKUTRADER_TradeABoat	PBL MEDIA PTY LTD.	Trade-A-Boat for iPad	1.0	1T	2	0	04/22/2014	04/22/2014	NZD	NZ	NZD	561365874	0	 	 	 	 	News
APPLE	US	au.com.acpmagazines.aww.subscriptions.1month	 	AWW Paid Subscription_200_30	 	IAY	1	0	04/22/2014	04/22/2014	NZD	NZ	NZD	471819015	0	 	ACP003	New	1 Month	Entertainment
APPLE	US	com.magshop.ns.you.1406.1	 	Yours 1406	 	IA1	1	1.9	04/22/2014	04/22/2014	AUD	AU	AUD	824476160	2.99	 	MAG2414	 	 	Lifestyle
APPLE	US	MAG0031	PBL MEDIA PTY LTD.	Australasian Dirt Bike Magazine	1.3.5	1F	2	0	04/22/2014	04/22/2014	NZD	NZ	NZD	639973451	0	 	 	 	 	Sports
APPLE	US	com.magshop.mby.1404.1	 	Mother and Baby 2014-04	 	IA1	1	4.13	04/22/2014	04/22/2014	AUD	AU	AUD	603847574	6.49	 	MAG0001	 	 	Lifestyle
APPLE	US	com.magshop.ns.amw.months.12.1	 	Australian Motorcycle News Subscription_600_365	 	IAY	1	0	04/22/2014	04/22/2014	AUD	AU	AUD	601969731	0	 	MAG0067	New	1 Year	Sports
APPLE	US	au.com.acpmagazines.aww.subscriptions.6months	 	AWW Paid Subscription_500_180	 	IAY	4	13.99	04/22/2014	04/22/2014	AUD	AU	AUD	471821269	21.99	 	ACP003	Renewal	6 Months	Entertainment
APPLE	US	MAG0553	PBL MEDIA PTY LTD.	ZOO Weekly Australia	1.3.5	1F	2	0	04/22/2014	04/22/2014	SEK	SE	SEK	622413964	0	 	 	 	 	Entertainment
APPLE	US	MAG0553	PBL MEDIA PTY LTD.	ZOO Weekly Australia	1.3.5	1F	1	0	04/22/2014	04/22/2014	TWD	TW	TWD	622413964	0	 	 	 	 	Entertainment
APPLE	US	MAG0553	PBL MEDIA PTY LTD.	ZOO Weekly Australia	1.3.5	1F	3	0	04/22/2014	04/22/2014	USD	TH	USD	622413964	0	 	 	 	 	Entertainment
APPLE	US	SKU_Bauer_Australian_Geographic	PBL MEDIA PTY LTD.	Australian Geographic Magazine	1.0.16	7T	1	0	04/22/2014	04/22/2014	EUR	DE	EUR	661038898	0	 	 	 	 	Education
APPLE	US	SKU_Bauer_Australian_Geographic	PBL MEDIA PTY LTD.	Australian Geographic Magazine	1.0.16	7T	1	0	04/22/2014	04/22/2014	ZAR	ZA	ZAR	661038898	0	 	 	 	 	Education
APPLE	US	com.magshop.ns.new.1416.1	 	NW 1416	 	IA1	6	1.9	04/22/2014	04/22/2014	AUD	AU	AUD	738227008	2.99	 	MAG0369	 	 	Entertainment
APPLE	US	au.com.acpmagazines.gourmettraveller.subscriptions.1year	 	GT Paid Subscription_600_365	 	IAY	1	17.65	04/22/2014	04/22/2014	EUR	DE	EUR	471832473	28.99	 	ACPGT001	Renewal	1 Year	Food & Drink
APPLE	US	SKUTRADER_Earthmovers	PBL MEDIA PTY LTD.	Earthmovers and Excavators for iPad	1.1	1T	1	0	04/22/2014	04/22/2014	EUR	FI	EUR	546261009	0	 	 	 	 	News
APPLE	US	SKUTRADER_Earthmovers	PBL MEDIA PTY LTD.	Earthmovers and Excavators for iPad	1.1	1T	1	0	04/22/2014	04/22/2014	GBP	GB	GBP	546261009	0	 	 	 	 	News
APPLE	US	MAG0043	PBL MEDIA PTY LTD.	Auto Action Magazine Australia	1.3.5	7F	1	0	04/22/2014	04/22/2014	AUD	AU	AUD	639980943	0	 	 	 	 	Sports
APPLE	US	com.magshop.ns.gme.1405.1	 	Good Health 1405	 	IA1	5	3.81	04/22/2014	04/22/2014	AUD	AU	AUD	775562518	5.99	 	MAG0253	 	 	Health & Fitness
APPLE	US	MAG0958	PBL MEDIA PTY LTD.	Cosmopolitan Australia	1.4.0	7F	3	0	04/22/2014	04/22/2014	SAR	SA	SAR	639978764	0	 	 	 	 	Lifestyle
APPLE	US	MAG0958	PBL MEDIA PTY LTD.	Cosmopolitan Australia	1.4.0	7F	1	0	04/22/2014	04/22/2014	TRY	TR	TRY	639978764	0	 	 	 	 	Lifestyle
APPLE	US	MAG0958	PBL MEDIA PTY LTD.	Cosmopolitan Australia	1.4.0	1F	3	0	04/22/2014	04/22/2014	TWD	TW	TWD	639978764	0	 	 	 	 	Lifestyle
APPLE	US	BAU001	PBL MEDIA PTY LTD.	ELLE Australia: The Pulse	1.3	1	1	0	04/22/2014	04/22/2014	TRY	TR	TRY	694546352	0	 	 	 	 	Lifestyle
APPLE	US	MAG0355	PBL MEDIA PTY LTD.	MOTOR Magazine Australia	1.3.5	7F	1	0	04/22/2014	04/22/2014	CAD	CA	CAD	639976688	0	 	 	 	 	Lifestyle
APPLE	US	MAG1755.1	PBL MEDIA PTY LTD.	Cosmopolitan Bride Magazine Australia	1.3.8	1F	1	0	04/22/2014	04/22/2014	EUR	ES	EUR	823254501	0	 	 	 	 	Lifestyle
APPLE	US	au.com.bauermedia.wheels.2014.05.issue	 	Wheels 2014.05 - May issue	 	IA1	13	4.13	04/22/2014	04/22/2014	AUD	AU	AUD	648321612	6.49	 	SKU_Bauer_Wheels	 	 	Lifestyle
APPLE	US	ACP_AWW_Recipes	PBL MEDIA PTY LTD.	The Australian Women's Weekly Cookbooks	2.2.1	7T	29	0	04/22/2014	04/22/2014	USD	US	USD	393065903	0	 	 	 	 	Food & Drink
APPLE	US	ACP_AWW_Recipes	PBL MEDIA PTY LTD.	The Australian Women's Weekly Cookbooks	2.2.1	7T	1	0	04/22/2014	04/22/2014	USD	PA	USD	393065903	0	 	 	 	 	Food & Drink
APPLE	US	au.com.acpmagazines.aww.subscriptions.1year	 	AWW Paid Subscription_600_365	 	IAY	1	28.69	04/22/2014	04/22/2014	NZD	NZ	NZD	471822135	40.99	 	ACP003	Renewal	1 Year	Entertainment
APPLE	US	MAG0553	PBL MEDIA PTY LTD.	ZOO Weekly Australia	1.3.5	1F	63	0	04/22/2014	04/22/2014	USD	US	USD	622413964	0	 	 	 	 	Entertainment
APPLE	US	MAG0053	PBL MEDIA PTY LTD.	Australian Geographic Outdoor Magazine	1.3.5	1F	9	0	04/22/2014	04/22/2014	CNY	CN	CNY	639977537	0	 	 	 	 	Lifestyle
APPLE	US	au.com.acpmagazines.aww.subscriptions.3months	 	AWW Paid Subscription_400_90	 	IAY	1	0	04/22/2014	04/22/2014	USD	US	USD	471821185	0	 	ACP003	New	3 Months	Entertainment
APPLE	US	com.magshop.ns.mon.months.12.1	 	Money Subscription_600_365	 	IAY	3	25.45	04/22/2014	04/22/2014	AUD	AU	AUD	575093569	39.99	 	MAG0352	Renewal	1 Year	Finance
APPLE	US	com.magshop.bel.1405.1	 	Belle 2014-05	 	IA1	1	5.72	04/22/2014	04/22/2014	AUD	AU	AUD	857615410	8.99	 	MAG0001	 	 	Lifestyle
APPLE	US	MAG0004	PBL MEDIA PTY LTD.	4x4 Magazine Australia	1.3.5	7F	1	0	04/22/2014	04/22/2014	NZD	NZ	NZD	639975024	0	 	 	 	 	Lifestyle
APPLE	US	com.magshop.ns.cos.1311.1	 	Cosmopolitan 1311	 	IA1	1	4.19	04/22/2014	04/22/2014	NZD	NZ	NZD	643554302	5.99	 	MAG0958	 	 	Lifestyle
APPLE	US	SKU_Bauer_TopGear	PBL MEDIA PTY LTD.	TopGear Australia Magazine	1.0.9	7T	1	0	04/22/2014	04/22/2014	EUR	FR	EUR	725842093	0	 	 	 	 	Lifestyle
APPLE	US	SKU_Bauer_TopGear	PBL MEDIA PTY LTD.	TopGear Australia Magazine	1.0.9	7T	3	0	04/22/2014	04/22/2014	CNY	CN	CNY	725842093	0	 	 	 	 	Lifestyle
APPLE	US	com.magshop.ns.emp.months.12.2	 	Empire Australasia Subscription_600_365	 	IAY	1	0	04/22/2014	04/22/2014	AUD	AU	AUD	823372335	0	 	MAG0204.1	New	1 Year	Entertainment
APPLE	US	MAG0204.1	PBL MEDIA PTY LTD.	Empire Australasia	1.3.8	1F	3	0	04/22/2014	04/22/2014	CNY	CN	CNY	823231884	0	 	 	 	 	Entertainment
APPLE	US	MAG0204.1	PBL MEDIA PTY LTD.	Empire Australasia	1.3.8	1F	1	0	04/22/2014	04/22/2014	TWD	TW	TWD	823231884	0	 	 	 	 	Entertainment
APPLE	US	au.com.acpmagazines.gourmettraveller.2013.august	 	GT August 2013	 	IA1	1	4.13	04/22/2014	04/22/2014	AUD	AU	AUD	654861305	6.49	 	ACPGT001	 	 	Food & Drink
APPLE	US	au.com.bauermedia.wwmag.2014.04.issue	 	WW Mag 2014.04 - Apr issue	 	IA1	2	3.18	04/22/2014	04/22/2014	AUD	AU	AUD	648323706	4.99	 	SKU_Bauer_WeightWatchers	 	 	Health & Fitness
APPLE	US	MAG0536	PBL MEDIA PTY LTD.	Woman's Day	1.3.5	1F	2	0	04/22/2014	04/22/2014	IDR	ID	IDR	547520978	0	 	 	 	 	Entertainment
APPLE	US	SKU_Bauer_ElleMag	PBL MEDIA PTY LTD.	ELLE Australia	1.0.10	1T	1	0	04/22/2014	04/22/2014	USD	BR	USD	694551705	0	 	 	 	 	Lifestyle
APPLE	US	com.magshop.bic.0184.1	 	Bicycling Australia 2013-06	 	IA1	1	6.36	04/22/2014	04/22/2014	AUD	AU	AUD	722573848	9.99	 	MAG0001	 	 	Lifestyle
APPLE	US	com.magshop.ns.mon.1404.1	 	Money 1404	 	IA1	-1	3.81	04/22/2014	04/22/2014	AUD	AU	AUD	738220801	-5.99	 	MAG0352	 	 	Finance
APPLE	US	com.magshop.ns.new.months.2.1	 	NW Subscription_300_60	 	IAY	1	12.59	04/22/2014	04/22/2014	NZD	NZ	NZD	634245113	17.99	 	MAG0369	Renewal	2 Months	Entertainment
APPLE	US	BeautyBites_001	PBL MEDIA PTY LTD.	Beauty Bites	1.2.2	1	28	0	04/22/2014	04/22/2014	AUD	AU	AUD	684585688	0	 	 	 	 	Lifestyle
APPLE	US	MAG0369	PBL MEDIA PTY LTD.	NW Magazine	1.3.5	1F	1	0	04/22/2014	04/22/2014	TRY	TR	TRY	574650057	0	 	 	 	 	Entertainment
APPLE	US	MAG0004	PBL MEDIA PTY LTD.	4x4 Magazine Australia	1.3.5	1F	1	0	04/22/2014	04/22/2014	IDR	ID	IDR	639975024	0	 	 	 	 	Lifestyle
APPLE	US	MAG0004	PBL MEDIA PTY LTD.	4x4 Magazine Australia	1.3.5	1F	1	0	04/22/2014	04/22/2014	EUR	ES	EUR	639975024	0	 	 	 	 	Lifestyle
APPLE	US	com.magshop.ns.gme.1206.1	 	Good Health 1206	 	IA1	1	4.13	04/22/2014	04/22/2014	AUD	AU	AUD	575093573	6.49	 	MAG0253	 	 	Health & Fitness
APPLE	US	com.magshop.ns.fit.1403.1	 	Women's Fitness 1403	 	IA1	2	3.18	04/22/2014	04/22/2014	AUD	AU	AUD	645785580	4.99	 	MAG2068	 	 	Health & Fitness
APPLE	US	MAG0449	PBL MEDIA PTY LTD.	Street Machine Magazine	1.3.5	1F	43	0	04/22/2014	04/22/2014	AUD	AU	AUD	639978561	0	 	 	 	 	Lifestyle
APPLE	US	MAG0449	PBL MEDIA PTY LTD.	Street Machine Magazine	1.3.5	7F	1	0	04/22/2014	04/22/2014	AUD	AU	AUD	639978561	0	 	 	 	 	Lifestyle
APPLE	US	com.magshop.hmg.1404.1	 	Real Living 2014-04	 	IA1	1	4.13	04/22/2014	04/22/2014	AUD	AU	AUD	765236874	6.49	 	MAG0001	 	 	Lifestyle
APPLE	US	com.magshop.ns.aaa.1416.1	 	Auto Action 1416	 	IA1	7	3.18	04/22/2014	04/22/2014	AUD	AU	AUD	644112292	4.99	 	MAG0043	 	 	Sports
APPLE	US	ACP016	PBL MEDIA PTY LTD.	QANTAS Magazine	1.3.0	1T	23	0	04/22/2014	04/22/2014	AUD	AU	AUD	501279725	0	 	 	 	 	Travel
APPLE	US	SKU_Bauer_WeightWatchers	PBL MEDIA PTY LTD.	Weight Watchers Magazine Australia	1.0.12	7T	1	0	04/22/2014	04/22/2014	JPY	JP	JPY	646610584	0	 	 	 	 	Health & Fitness
APPLE	US	MAG0067	PBL MEDIA PTY LTD.	Australian Motorcycle News	1.3.5	1F	2	0	04/22/2014	04/22/2014	EUR	IT	EUR	598117425	0	 	 	 	 	Sports
APPLE	US	MAG0067	PBL MEDIA PTY LTD.	Australian Motorcycle News	1.3.5	1F	1	0	04/22/2014	04/22/2014	CHF	CH	CHF	598117425	0	 	 	 	 	Sports
APPLE	US	MAG0067	PBL MEDIA PTY LTD.	Australian Motorcycle News	1.3.5	1F	1	0	04/22/2014	04/22/2014	USD	MO	USD	598117425	0	 	 	 	 	Sports
APPLE	US	com.magshop.ns.fit.1404.1	 	Women's Fitness 1404	 	IA1	3	3.18	04/22/2014	04/22/2014	AUD	AU	AUD	645785664	4.99	 	MAG2068	 	 	Health & Fitness
APPLE	US	ACP003	PBL MEDIA PTY LTD.	The Australian Women's Weekly	1.10.0	1T	1	0	04/22/2014	04/22/2014	CHF	CH	CHF	384025506	0	 	 	 	 	Entertainment
APPLE	US	ACP003	PBL MEDIA PTY LTD.	The Australian Women's Weekly	1.10.0	7T	1	0	04/22/2014	04/22/2014	SAR	SA	SAR	384025506	0	 	 	 	 	Entertainment
APPLE	US	MAG0410.1	PBL MEDIA PTY LTD.	Real Living Australia	1.3.8	1F	1	0	04/22/2014	04/22/2014	SGD	SG	SGD	823384894	0	 	 	 	 	Lifestyle
APPLE	US	SKU_Bauer_WeightWatchers	PBL MEDIA PTY LTD.	Weight Watchers Magazine Australia	1.0.12	7T	5	0	04/22/2014	04/22/2014	DKK	DK	DKK	646610584	0	 	 	 	 	Health & Fitness
APPLE	US	SKU_Bauer_WeightWatchers	PBL MEDIA PTY LTD.	Weight Watchers Magazine Australia	1.0.12	7T	16	0	04/22/2014	04/22/2014	EUR	FR	EUR	646610584	0	 	 	 	 	Health & Fitness
APPLE	US	SKU_Bauer_WeightWatchers	PBL MEDIA PTY LTD.	Weight Watchers Magazine Australia	1.0.12	1T	11	0	04/22/2014	04/22/2014	GBP	GB	GBP	646610584	0	 	 	 	 	Health & Fitness
APPLE	US	SKU_Bauer_WeightWatchers	PBL MEDIA PTY LTD.	Weight Watchers Magazine Australia	1.0.12	1T	2	0	04/22/2014	04/22/2014	EUR	NL	EUR	646610584	0	 	 	 	 	Health & Fitness
APPLE	US	SKU_Bauer_WeightWatchers	PBL MEDIA PTY LTD.	Weight Watchers Magazine Australia	1.0.12	1T	1	0	04/22/2014	04/22/2014	ZAR	ZA	ZAR	646610584	0	 	 	 	 	Health & Fitness
APPLE	US	SKU_Bauer_WeightWatchers	PBL MEDIA PTY LTD.	Weight Watchers Magazine Australia	1.0.12	7T	3	0	04/22/2014	04/22/2014	EUR	AT	EUR	646610584	0	 	 	 	 	Health & Fitness
APPLE	US	com.magshop.ns.wdw.1350.1	 	Woman's Day 1350	 	IA1	1	1.9	04/22/2014	04/22/2014	AUD	AU	AUD	606588041	2.99	 	MAG0536	 	 	Entertainment
APPLE	US	MAG0421	PBL MEDIA PTY LTD.	Rugby League Week	1.3.7	7F	1	0	04/22/2014	04/22/2014	SAR	SA	SAR	505309539	0	 	 	 	 	Sports
APPLE	US	com.magshop.ns.cos.1402.1	 	Cosmopolitan 1402	 	IA1	1	3.81	04/22/2014	04/22/2014	AUD	AU	AUD	643555152	5.99	 	MAG0958	 	 	Lifestyle
APPLE	US	au.com.acpmagazines.awwrecipes.2013.05.slowcooker3	 	Slow Cooker 3	 	IA1	3	6.36	04/22/2014	04/22/2014	AUD	AU	AUD	639502674	9.99	 	ACP_AWW_Recipes	 	 	Food & Drink
APPLE	US	MAG0559	PBL MEDIA PTY LTD.	HOME Magazine NZ	1.3.8	1F	1	0	04/22/2014	04/22/2014	NZD	NZ	NZD	817999055	0	 	 	 	 	Lifestyle
APPLE	US	au.com.bauermedia.wwmag.subscriptions.1mth	 	Weight Watchers Subscriptions_200_30	 	IAY	1	0	04/22/2014	04/22/2014	AUD	AU	AUD	646627178	0	 	SKU_Bauer_WeightWatchers	New	1 Month	Health & Fitness
APPLE	US	com.magshop.ns.rcp.months.2.1	 	recipes+ Subscription_300_60	 	IAY	1	2.54	04/22/2014	04/22/2014	AUD	AU	AUD	575093860	3.99	 	MAG1273	Renewal	2 Months	Food & Drink
APPLE	US	com.magshop.ns.fit.months.12.1	 	Women's Fitness Magazine Australia Subscription_600_365	 	IAY	1	0	04/22/2014	04/22/2014	TWD	TW	TWD	642290337	0	 	MAG2068	New	1 Year	Health & Fitness
APPLE	US	MAG0067	PBL MEDIA PTY LTD.	Australian Motorcycle News	1.3.5	1F	5	0	04/22/2014	04/22/2014	USD	US	USD	598117425	0	 	 	 	 	Sports
APPLE	US	MAG0184	PBL MEDIA PTY LTD.	Dolly Magazine Australia	1.3.5	1F	3	0	04/22/2014	04/22/2014	MXN	MX	MXN	639967384	0	 	 	 	 	Lifestyle
APPLE	US	com.magshop.ns.rlw.1416.1	 	Rugby League Week 1416	 	IA1	-1	1.52	04/22/2014	04/22/2014	GBP	GB	GBP	738227518	-2.49	 	MAG0421	 	 	Sports
APPLE	US	com.magshop.ns.zoo.1409.1	 	ZOO Weekly 1409	 	IA1	1	1.9	04/22/2014	04/22/2014	AUD	AU	AUD	738259625	2.99	 	MAG0553	 	 	Entertainment
APPLE	US	MAG1273	PBL MEDIA PTY LTD.	recipes+ Magazine	1.3.5	1F	1	0	04/22/2014	04/22/2014	USD	KR	USD	574676839	0	 	 	 	 	Food & Drink
APPLE	US	NZ_CO_ACPMEDIA_NORTHSOUTH	PBL MEDIA PTY LTD.	North & South	1.6.0	1F	1	0	04/22/2014	04/22/2014	NZD	NZ	NZD	378396346	0	 	 	 	 	Lifestyle
APPLE	US	MAG0067	PBL MEDIA PTY LTD.	Australian Motorcycle News	1.3.5	7F	3	0	04/22/2014	04/22/2014	AUD	AU	AUD	598117425	0	 	 	 	 	Sports
APPLE	US	com.magshop.ns.dol.months.1.1	 	Dolly Magazine Australia Subscription_200_30	 	IAY	1	0	04/22/2014	04/22/2014	GBP	GB	GBP	642290338	0	 	MAG0184	New	1 Month	Lifestyle
APPLE	US	com.magshop.ns.okm.months.1.2	 	OK! Magazine Australia Subscription_200_30	 	IAY	3	0	04/22/2014	04/22/2014	AUD	AU	AUD	642291083	0	 	MAG0372.2	New	1 Month	Entertainment
APPLE	US	SKU_Bauer_Australian_Geographic	PBL MEDIA PTY LTD.	Australian Geographic Magazine	1.0.16	1T	3	0	04/22/2014	04/22/2014	USD	US	USD	661038898	0	 	 	 	 	Education
APPLE	US	com.magshop.ns.rol.months.12.1	 	Rolling Stone Australia Subscription_600_365	 	IAY	2	31.81	04/22/2014	04/22/2014	AUD	AU	AUD	642291344	49.99	 	MAG0420	Renewal	1 Year	Music
APPLE	US	com.magshop.ns.fit.1212.1	 	Women’s Fitness 1212	 	IA1	1	3.18	04/22/2014	04/22/2014	AUD	AU	AUD	642271736	4.99	 	MAG2068	 	 	Health & Fitness
APPLE	US	MAG0559	PBL MEDIA PTY LTD.	HOME Magazine NZ	1.3.8	1F	1	0	04/22/2014	04/22/2014	EUR	GR	EUR	817999055	0	 	 	 	 	Lifestyle
APPLE	US	au.com.bauermedia.topgear.subs.1yr	 	TopGear  Subscriptions_600_365	 	IAY	2	0	04/22/2014	04/22/2014	AUD	AU	AUD	725842342	0	 	SKU_Bauer_TopGear	New	1 Year	Lifestyle
APPLE	US	au.com.acpmagazines.gourmettraveller.2014.may	 	GT May 2014	 	IA1	1	23.13	04/22/2014	04/22/2014	SEK	SE	SEK	670868560	38	 	ACPGT001	 	 	Food & Drink
APPLE	US	au.com.acpmagazines.gourmettraveller.subscriptions.2months	 	GT Paid Subscription_300_60	 	IAY	14	5.72	04/22/2014	04/22/2014	AUD	AU	AUD	471832469	8.99	 	ACPGT001	Renewal	2 Months	Food & Drink
APPLE	US	MAG0958	PBL MEDIA PTY LTD.	Cosmopolitan Australia	1.4.0	1F	49	0	04/22/2014	04/22/2014	NZD	NZ	NZD	639978764	0	 	 	 	 	Lifestyle
APPLE	US	MAG0253	PBL MEDIA PTY LTD.	Good Health Magazine	1.3.5	1F	13	0	04/22/2014	04/22/2014	USD	TH	USD	574688852	0	 	 	 	 	Health & Fitness
APPLE	US	com.magshop.ns.new.months.1.1	 	NW Subscription_200_30	 	IAY	5	0	04/22/2014	04/22/2014	AUD	AU	AUD	575081143	0	 	MAG0369	New	1 Month	Entertainment
APPLE	US	com.magshop.you.1406.1	 	Yours 1406	 	IA1	2	2.41	04/22/2014	04/22/2014	AUD	AU	AUD	838633729	3.79	 	MAG0001	 	 	Lifestyle
APPLE	US	SKU_Bauer_ElleMag	PBL MEDIA PTY LTD.	ELLE Australia	1.0.10	1T	1	0	04/22/2014	04/22/2014	IDR	ID	IDR	694551705	0	 	 	 	 	Lifestyle
APPLE	US	MAG0536	PBL MEDIA PTY LTD.	Woman's Day	1.3.5	7F	58	0	04/22/2014	04/22/2014	AUD	AU	AUD	547520978	0	 	 	 	 	Entertainment
APPLE	US	SKU_Bauer_Australian_Geographic	PBL MEDIA PTY LTD.	Australian Geographic Magazine	1.0.16	7T	115	0	04/22/2014	04/22/2014	AUD	AU	AUD	661038898	0	 	 	 	 	Education
APPLE	US	au.com.acpmagazines.awwrecipes.15minutemeals	 	15 Minute Meals	 	IA1	4	6.36	04/22/2014	04/22/2014	AUD	AU	AUD	737551588	9.99	 	ACP_AWW_Recipes	 	 	Food & Drink
APPLE	US	au.com.bauermedia.ellemag.subs.1year	 	ELLE Subscriptions_600_365	 	IAY	1	0	04/22/2014	04/22/2014	AUD	AU	AUD	697996988	0	 	SKU_Bauer_ElleMag	New	1 Year	Lifestyle
APPLE	US	au.com.bauermedia.ellemag.2014.04.issue	 	Elle 2014.04 - April issue	 	IA1	1	2.73	04/22/2014	04/22/2014	EUR	DE	EUR	804310258	4.49	 	SKU_Bauer_ElleMag	 	 	Lifestyle
APPLE	US	MAG562	PBL MEDIA PTY LTD.	Metro Magazine NZ	1.3.6	1F	1	0	04/22/2014	04/22/2014	AUD	AU	AUD	707972675	0	 	 	 	 	Lifestyle
APPLE	US	SKU_Bauer_HNG	PBL MEDIA PTY LTD.	Australian House & Garden Magazine	1.0.10	1T	3	0	04/22/2014	04/22/2014	NZD	NZ	NZD	735558949	0	 	 	 	 	Lifestyle
APPLE	US	ACP_AWW_Recipes	PBL MEDIA PTY LTD.	The Australian Women's Weekly Cookbooks	2.2.1	1T	2	0	04/22/2014	04/22/2014	ZAR	ZA	ZAR	393065903	0	 	 	 	 	Food & Drink
APPLE	US	ACP_AWW_Recipes	PBL MEDIA PTY LTD.	The Australian Women's Weekly Cookbooks	2.2	7T	1	0	04/22/2014	04/22/2014	AED	AE	AED	393065903	0	 	 	 	 	Food & Drink
APPLE	US	ACP_AWW_Recipes	PBL MEDIA PTY LTD.	The Australian Women's Weekly Cookbooks	2.2.1	7T	3	0	04/22/2014	04/22/2014	AED	AE	AED	393065903	0	 	 	 	 	Food & Drink
APPLE	US	ACP_AWW_Recipes	PBL MEDIA PTY LTD.	The Australian Women's Weekly Cookbooks	2.2.1	7T	1	0	04/22/2014	04/22/2014	TRY	TR	TRY	393065903	0	 	 	 	 	Food & Drink
APPLE	US	ACP_AWW_Recipes	PBL MEDIA PTY LTD.	The Australian Women's Weekly Cookbooks	2.2.1	7T	1	0	04/22/2014	04/22/2014	EUR	FR	EUR	393065903	0	 	 	 	 	Food & Drink
APPLE	US	au.com.bauermedia.hng.2013.christmasguide	 	Christmas Guide 2013	 	IA1	2	0	04/22/2014	04/22/2014	AUD	AU	AUD	767815903	0	FREE	SKU_Bauer_HNG	 	 	Lifestyle
APPLE	US	com.magshop.ns.wdw.months.1.1	 	Woman's Day Subscription_200_30	 	IAY	7	0	04/22/2014	04/22/2014	AUD	AU	AUD	547528605	0	 	MAG0536	New	1 Month	Entertainment
APPLE	US	MAG0355	PBL MEDIA PTY LTD.	MOTOR Magazine Australia	1.3.5	1F	2	0	04/22/2014	04/22/2014	NZD	NZ	NZD	639976688	0	 	 	 	 	Lifestyle
APPLE	US	com.magshop.ns.cos.months.1.1	 	Cosmopolitan Australia Subscription_200_30	 	IAY	5	2.54	04/22/2014	04/22/2014	AUD	AU	AUD	642292678	3.99	 	MAG0958	Renewal	1 Month	Lifestyle
APPLE	US	au.com.bauermedia.wwmag.subscriptions.6mth	 	Weight Watchers Subscriptions_500_180	 	IAY	1	0	04/22/2014	04/22/2014	AUD	AU	AUD	646627179	0	 	SKU_Bauer_WeightWatchers	New	6 Months	Health & Fitness
APPLE	US	com.magshop.ns.gme.1202.1	 	Good Health 1202	 	IA1	1	4.13	04/22/2014	04/22/2014	AUD	AU	AUD	575093466	6.49	 	MAG0253	 	 	Health & Fitness
APPLE	US	MAG1755.1	PBL MEDIA PTY LTD.	Cosmopolitan Bride Magazine Australia	1.3.8	1F	2	0	04/22/2014	04/22/2014	NZD	NZ	NZD	823254501	0	 	 	 	 	Lifestyle
APPLE	US	com.magshop.ns.cbr.1403.2	 	Cosmo Bride 1403	 	IA1	1	5.6	04/22/2014	04/22/2014	USD	US	USD	826151047	7.99	 	MAG1755.1	 	 	Lifestyle
APPLE	US	com.magshop.ns.gme.months.1.1	 	Good Health Subscription_200_30	 	IAY	1	15.22	04/22/2014	04/22/2014	SEK	SE	SEK	575094511	25	 	MAG0253	Renewal	1 Month	Health & Fitness
